id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
43145,PL-0027,small_airport,Mirosławiec (Nowe Laski) Highway Strip,53.38610076904297,16.15690040588379,495,EU,PL,PL-ZP,Mirosławiec,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43146,PL-0028,small_airport,Mostowo Highway Strip,54.069199,16.537201,276,EU,PL,PL-ZP,Polanów,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43147,PL-0029,small_airport,Osie (Lipinki) Highway Strip,53.608299255371094,18.450599670410156,295,EU,PL,PL-KP,Świecie,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43148,PL-0030,small_airport,Ostrowy (Łobodno) Highway Strip,50.948299407958984,19.013599395751953,817,EU,PL,PL-SL,Kłobuck,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43149,PL-0031,small_airport,Rossoszyca (Warta) Highway Strip,51.703899,18.7183,446,EU,PL,PL-LD,Pierzchnia Góra,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43150,PL-0032,small_airport,Środa Śląska (Komorniki) Highway Strip,51.16279983520508,16.66860008239746,449,EU,PL,PL-DS,Środa Śląska,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43151,PL-0033,small_airport,Wielbark Highway Strip,53.36669921875,20.791900634765625,436,EU,PL,PL-WN,Wielbark,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43152,PL-0034,small_airport,Września Highway Strip,52.30110168457031,17.622499465942383,361,EU,PL,PL-WP,Września,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43154,PL-0036,small_airport,Lotnisko Białousy,53.40472,23.228331,587,EU,PL,PL-PD,Sokółka,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43155,PL-0037,small_airport,Bezmiechowa Airfield,49.518996,22.409148,2014,EU,PL,PL-PK,Bezmiechowa Górna,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43157,PL-0039,small_airport,Sieradz Airfield,51.535556,18.801389,459,EU,PL,PL-LD,Sieradz,no,UNKNOWN,UNKNOWN,EPSI,UNKNOWN,UNKNOWN,UNKNOWN,Sieradz-Chojne
315659,PL-0040,small_airport,Lotnisko Sportowe Gubin,51.99179,14.7319853,UNKNOWN,EU,PL,PL-LB,UNKNOWN,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43170,PL-0049,small_airport,Łagowo Airstrip,51.966667,16.983334,295,EU,PL,PL-WP,Dolsk,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43178,PL-0055,small_airport,Przasnysz-Sierakowo Airfield,53.00835,20.93157,394,EU,PL,PL-MZ,Przasnysz,no,UNKNOWN,UNKNOWN,EPPZ,UNKNOWN,UNKNOWN,https://pl.wikipedia.org/wiki/L%C4%85dowisko_Przasnysz-Sierakowo,UNKNOWN
43180,PL-0057,small_airport,Radzyń Podlaski-Marynin Airstrip,51.754169,22.628611,470,EU,PL,PL-LU,Radzyń Podlaski,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43181,PL-0058,small_airport,Rostki Airstrip,53.709721,21.909719,387,EU,PL,PL-WN,Orzysz,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
350484,PL-0060,small_airport,Szadek Airstrip,51.700792,18.999452,545,EU,PL,PL-LD,Szadek,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43184,PL-0061,small_airport,Drahimek Airfield,53.614404,16.185951,476,EU,PL,PL-ZP,Czaplinek,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43185,PL-0062,small_airport,Watorowo Airfield,53.298517,18.414073,299,EU,PL,PL-KP,Watorowo,no,UNKNOWN,UNKNOWN,EPWT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
43187,PL-0064,small_airport,Weremień Airfield,49.446505,22.319455,1335,EU,PL,PL-PK,Weremień,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
44705,PL-0069,small_airport,Gozdnica Airfield,51.459999084472656,15.104999542236328,UNKNOWN,EU,PL,PL-LB,Gozdnica,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
44706,PL-0070,small_airport,Świebodzice Airfield,50.882999,16.32,876,EU,PL,PL-DS,Świebodzice,no,UNKNOWN,UNKNOWN,EPWC,UNKNOWN,UNKNOWN,UNKNOWN,Lotnisko Świebodzice
44708,PL-0072,small_airport,Bystrzyca Klodzka Airfield,50.308715,16.645908,1291,EU,PL,PL-DS,Bystrzyca Kłodzka,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Lotnisko Bystrzyca Kłodzka
44710,PL-0074,small_airport,Kakolewo (former military),52.235001,16.243,331,EU,PL,PL-WP,Kąkolewo,no,EPPG,UNKNOWN,EPPG,UNKNOWN,https://www.lotniskokakolewo.pl/en/aviation/for-pilots/,UNKNOWN,Lotnisko Kąkolewo
44711,PL-0075,small_airport,Przytoczna Airfield,52.52399826049805,15.725000381469727,UNKNOWN,EU,PL,PL-LB,Przytoczna,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Lotnisko Przytoczna
44712,PL-0076,small_airport,Żerniki Gądki Airfield,52.322536,17.040853,260,EU,PL,PL-WP,Żerniki,no,UNKNOWN,UNKNOWN,EPZE,UNKNOWN,http://www.airport-biernat.pl/,https://pl.wikipedia.org/wiki/L%C4%85dowisko_%C5%BBerniki,Biernat Lotnisko Żerniki Gądki Zerniki Gadki
44737,PL-0077,small_airport,Konstancin-Jeziorna Airfield,52.07500076293945,21.187000274658203,UNKNOWN,EU,PL,PL-MZ,Konstancin-Jeziorna,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,http://www.jbi.com.pl/,UNKNOWN,Obory Airfield
315920,PL-0078,small_airport,Lipki Wielkie Airfield,52.715915,15.51115,UNKNOWN,EU,PL,PL-LB,Lipki Wielkie,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
315924,PL-0080,small_airport,Szczecinek-Wilcze Laski Airfield,53.594457,16.724189,UNKNOWN,EU,PL,PL-ZP,Wilcze Laski,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
331412,PL-0081,small_airport,Działyń Airstrip,52.603819,17.477329,UNKNOWN,EU,PL,PL-WP,Działyń,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,http://dzialpol.pl/ladowisko.html,UNKNOWN,Brzozogaj
316345,PL-0083,small_airport,Kazimierza Mała Airfield,50.260283,20.541402,615,EU,PL,PL-SK,Kazimierza Mała,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
319900,PL-0085,small_airport,Stara Wieś Field,49.722995,22.025378,1000,EU,PL,PL-PK,Stara Wieś,no,UNKNOWN,UNKNOWN,EPBW,UNKNOWN,https://www.facebook.com/LotniskoStaraWies,https://pl.wikipedia.org/wiki/L%C4%85dowisko_Stara_Wie%C5%9B,Lądowisko Stara Wieś
320385,PL-0087,small_airport,Zator,49.959944,19.402833,UNKNOWN,EU,PL,PL-MA,UNKNOWN,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
320386,PL-0088,small_airport,Baranów Airfield,52.122083,20.48175,295,EU,PL,PL-MZ,Baranów,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
320569,PL-0089,small_airport,Korne Airfield,54.129767,17.845354,515,EU,PL,PL-PM,Korne,no,UNKNOWN,UNKNOWN,EPKO,UNKNOWN,http://www.lotniskokorne.gka.pl,UNKNOWN,UNKNOWN
320923,PL-0090,small_airport,Tworzyjanów Airstrip,50.922834,16.678917,604,EU,PL,PL-DS,Tworzyjanów,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Sudeckie Stowarzyszenie Lotnicze Klub Sportowy
323187,PL-0091,small_airport,Baryt Air Base,51.055531,16.013636,UNKNOWN,EU,PL,PL-DS,Stanisławów,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,http://jpr-baryt.pl,UNKNOWN,Baza Lotnicza JPR „Baryt” JPR Baryt
323210,PL-0092,small_airport,Annowo Airstrip,52.803389,17.879678,350,EU,PL,PL-KP,Annowo,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323213,PL-0093,small_airport,Lądowisko Wilga,51.8816709,21.3653123,UNKNOWN,EU,PL,PL-MZ,Wilga,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323253,PL-0094,small_airport,Golędzinów Airstrip,51.262749,16.921832,456,EU,PL,PL-DS,Golędzinów,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Lądowisko Golędzinów
323299,PL-0095,small_airport,Wyszonowice UL,50.782972,17.161753,UNKNOWN,EU,PL,PL-DS,Wyszonowice,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323346,PL-0096,small_airport,Chełmżyca Airstrip,53.670487,19.46115,323,EU,PL,PL-WN,Chełmżyca,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323409,PL-0097,small_airport,Nysa Airfield,50.471573,17.266817,UNKNOWN,EU,PL,PL-OP,Głębinów,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323411,PL-0098,small_airport,Łagowiec,52.33525,15.665277,UNKNOWN,EU,PL,PL-LB,Łagowiec,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323444,PL-0099,small_airport,Grabowiec Airstrip,51.901197,15.270643,UNKNOWN,EU,PL,PL-LB,Świdnica,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Lądowisko Grabowiec
323445,PL-0100,small_airport,Śmiłowo Henryk Stokłosa Airfield,53.144961,16.882682,UNKNOWN,EU,PL,PL-WP,Jeziorki,no,UNKNOWN,UNKNOWN,EPPS,UNKNOWN,UNKNOWN,UNKNOWN,Lotnisko Henryka Stokłosy
323512,PL-0101,small_airport,Makosieje Airfield,53.807373,22.540594,UNKNOWN,EU,PL,PL-WN,Makosieje,no,UNKNOWN,UNKNOWN,EPEK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323513,PL-0102,small_airport,Szklarka Przygodzicka Airfield,51.488091,17.795207,443,EU,PL,PL-WP,Szklarka Przygodzicka,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323606,PL-0103,small_airport,Kamieńsk-Orla Góra Airfield,51.22536,19.418021,UNKNOWN,EU,PL,PL-LD,Kamieńsk,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323608,PL-0104,small_airport,Ulim,52.693563,15.215912,UNKNOWN,EU,PL,PL-WP,Ulim,no,EPGW,UNKNOWN,EPGW,UNKNOWN,UNKNOWN,UNKNOWN,EPGW
323618,PL-0105,small_airport,Linowiec Airfield,54.007897,18.499983,358,EU,PL,PL-PM,Linowiec,no,UNKNOWN,UNKNOWN,EPLI,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323619,PL-0106,small_airport,Jasienna Airfield,49.716723,20.811763,1713,EU,PL,PL-MA,Jasienna,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AeroLach Lądowisko Jasienna Lotnisko Jasienna
323635,PL-0107,small_airport,Mostki Airstrip,52.27189,15.369729,UNKNOWN,EU,PL,PL-LB,Mostki,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323637,PL-0108,small_airport,Herburtowo Forest Airfield,52.902234,16.129615,UNKNOWN,EU,PL,PL-WP,Marianowo,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Herburtowo
323645,PL-0109,small_airport,Konopki Airfield,52.989607,20.506689,413,EU,PL,PL-MZ,Konopki,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323651,PL-0110,small_airport,Pacółtowo Airfield,53.5327,20.1531,645,EU,PL,PL-WN,Pacółtowo,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,http://www.palacpacoltowo.com,UNKNOWN,UNKNOWN
323658,PL-0111,small_airport,Lotnisko Mrągowo,53.825276,21.318983,UNKNOWN,EU,PL,PL-WN,Mrągowo,no,UNKNOWN,UNKNOWN,EPMG,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323668,PL-0112,small_airport,Pawłowiczki Airfield,50.244634,18.023596,UNKNOWN,EU,PL,PL-OP,Pawłowiczki,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Lądowisko Pawłowiczki
323689,PL-0114,small_airport,Horodek Airfield,49.351199,22.481757,1621,EU,PL,PL-PK,Solina,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323690,PL-0115,small_airport,Żernica Airfield,49.362597,22.330595,1650,EU,PL,PL-PK,Żernica Wyżna,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323739,PL-0117,small_airport,Kukały Airfield,51.875631,21.003014,UNKNOWN,EU,PL,PL-MZ,Kukały,no,UNKNOWN,UNKNOWN,EPKU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323802,PL-0118,small_airport,Oborniki Słonawy Airfield,52.666858,16.774546,197,EU,PL,PL-WP,Słonawy,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,http://www.osl-oborniki.info/,UNKNOWN,UNKNOWN
323854,PL-0119,small_airport,Świebodzin Airstrip,52.252266,15.566415,UNKNOWN,EU,PL,PL-LB,Świebodzin,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323871,PL-0120,small_airport,Bełchatów Airstrip,51.402116,19.378239,713,EU,PL,PL-LD,Kałduny,no,EPBE,UNKNOWN,EPBE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323873,PL-0121,small_airport,Rzepin Airstrip,52.3221807,14.810701,UNKNOWN,EU,PL,PL-LB,Rzepin,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
323874,PL-0122,small_airport,Tarnów Airfield,50.001572,21.004145,796,EU,PL,PL-MA,Tarnów,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Lądowisko Aeroklubu Ziemi Tarnowskiej Lądowisko Tarnów
323876,PL-0123,small_airport,Międzyrzecz Airfield,52.419281,15.580507,UNKNOWN,EU,PL,PL-LB,Międzyrzecz,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Międzyrzecz 2
323911,PL-0124,small_airport,Kępa Airfield,52.724271,20.421352,322,EU,PL,PL-MZ,Kępa,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Kepa
323946,PL-0125,small_airport,Czyże,52.786205,23.430968,UNKNOWN,EU,PL,PL-PD,Czyże,no,UNKNOWN,UNKNOWN,EPCH,UNKNOWN,UNKNOWN,UNKNOWN,Hajnówka
324499,PL-0127,small_airport,Zawiszyn Airfield,54.277943,22.537944,724,EU,PL,PL-WN,Zawiszyn,no,UNKNOWN,UNKNOWN,EPZW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
324501,PL-0128,small_airport,Lisy Airstrip,54.219442,22.044803,420,EU,PL,PL-WN,Lisy,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
324503,PL-0129,small_airport,Stare Juchy Landing Site,53.90725,22.233334,377,EU,PL,PL-WN,Jeziorowskie,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Jeziorowskie
324505,PL-0130,small_airport,Bożykowo Airfield,54.073224,21.83375,491,EU,PL,PL-WN,Spytkowo,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
324508,PL-0132,small_airport,Zyzdrojowa Wola,53.657473,21.277417,450,EU,PL,PL-WN,Zyzdrojowa Wola,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
324509,PL-0133,small_airport,Lewickie Private Airstrip,53.029083,23.134638,430,EU,PL,PL-PD,Lewickie,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
324510,PL-0134,small_airport,Krynice Kolonia,53.231111,23.044081,580,EU,PL,PL-PD,Krynice,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
324514,PL-0135,small_airport,Brody Airfield,53.360165,23.133138,480,EU,PL,PL-PD,Brody,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
324517,PL-0136,small_airport,Szorce Airstrip,53.285388,22.674194,360,EU,PL,PL-PD,Szorce,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
324519,PL-0137,small_airport,Żłobek Mały Airfield,51.454611,23.542472,515,EU,PL,PL-LU,Żłobek,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
324524,PL-0138,small_airport,Oleszyce Airstrip,50.170308,23.057722,591,EU,PL,PL-PK,Oleszyce,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
331713,PL-0140,small_airport,Jaryszewo Airstrip,52.69077,16.615541,200,EU,PL,PL-WP,UNKNOWN,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
332719,PL-0141,small_airport,Wola Krakowiańska,52.027223,20.807118,UNKNOWN,EU,PL,PL-MZ,UNKNOWN,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
332899,PL-0142,small_airport,Żabia Wola Airstrip,52.037988,20.678865,UNKNOWN,EU,PL,PL-MZ,Zalesie,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
332981,PL-0143,small_airport,Ryki Airstrip,51.644122,21.94768,UNKNOWN,EU,PL,PL-LU,UNKNOWN,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
325028,PL-0144,small_airport,Więckowy Airstrip,54.062273,18.367292,523,EU,PL,PL-PM,Więckowy,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
325341,PL-0145,small_airport,Dobrosułów Airfield,52.1989335,15.1266946,UNKNOWN,EU,PL,PL-LB,UNKNOWN,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
326006,PL-0146,small_airport,Natolin Airfield,51.016239,18.754739,801,EU,PL,PL-SL,Lipie,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Lądowisko Natolin
326131,PL-0147,small_airport,Skorupy,52.055035,21.428755,UNKNOWN,EU,PL,PL-MZ,Skorupy,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Kołbiel Kolbiel
326494,PL-0149,small_airport,Witnica Airstrip,52.6735,14.8687,UNKNOWN,EU,PL,PL-WP,Witnica,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Lądowisko Witniec Witnica
326520,PL-0150,small_airport,Folwark Piaski Airfield,52.4798514,17.7678974,UNKNOWN,EU,PL,PL-WP,Piaski,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
326748,PL-0151,small_airport,Lotnisko Orneta,54.126694,20.0881201,UNKNOWN,EU,PL,PL-WN,Orneta,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
326890,PL-0152,small_airport,Donimierz Airfield,54.486777,18.167569,583,EU,PL,PL-PM,Donimierz,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Lądowisko Donimierz
327323,PL-0153,small_airport,Lądowisko Pago Dąbcze,51.8187067,16.6601499,UNKNOWN,EU,PL,PL-WP,Dąbcze,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
328168,PL-0154,small_airport,Nieborów-Bobrowniki Airfield,52.065745,20.032263,289,EU,PL,PL-LD,Bobrowniki,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,http://aviators.pl,UNKNOWN,UNKNOWN
328209,PL-0155,small_airport,Łowicz Airfield,52.083171,19.858536,304,EU,PL,PL-LD,Łowicz,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
328210,PL-0156,small_airport,Brzeziny Airfield,51.808039,19.738517,UNKNOWN,EU,PL,PL-LD,Brzeziny,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
328241,PL-0157,small_airport,Kutno,52.2085919,19.3907223,UNKNOWN,EU,PL,PL-LD,UNKNOWN,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
328243,PL-0158,small_airport,Konary Airstrip,52.287427,20.277461,UNKNOWN,EU,PL,PL-MZ,Brochow,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EPBH Plecewice
328541,PL-0159,small_airport,Suliszew 2 Airstrip,51.925352,20.265214,420,EU,PL,PL-LD,Suliszew,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
328544,PL-0160,small_airport,Skierniewice-Psary Airstrip,51.886041,20.324996,UNKNOWN,EU,PL,PL-LD,Esterka,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
328561,PL-0161,small_airport,Walendów,52.0805171,20.8530837,UNKNOWN,EU,PL,PL-MZ,UNKNOWN,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
329010,PL-0162,small_airport,Stary Wielisław Airfield,50.407065,16.563007,1240,EU,PL,PL-DS,Stary Wielisław,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
330370,PL-0164,small_airport,Sowiniec,52.237254,16.889057,UNKNOWN,EU,PL,PL-WP,Mosina,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
333987,PL-0165,small_airport,Ikar Jasło Airstrip,49.752745,21.511692,760,EU,PL,PL-PK,Jasło,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,http://www.jsl-ikar.eu/,UNKNOWN,Lotnisko Ikar Jasło
331005,PL-0167,small_airport,Chojnice Airfield,53.680788,17.533665,536,EU,PL,PL-PM,Chojnice,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
331012,PL-0168,small_airport,Stary Kamień Airstrip,53.724312,19.205135,336,EU,PL,PL-PM,Stary Kamień,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
331065,PL-0169,small_airport,Rytel-Uboga Airstrip,53.739132,17.830447,407,EU,PL,PL-PM,Rytel,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
331264,PL-0170,small_airport,Dębiczek Airstrip,52.267907,17.329428,UNKNOWN,EU,PL,PL-WP,Dębiczek,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
334265,PL-0171,small_airport,Różanki Airstrip,52.772424,15.306475,200,EU,PL,PL-LB,Kłodawa,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
335223,PL-0172,small_airport,Ldzań Airfield,51.58955,19.25418,607,EU,PL,PL-LD,Ldzań,no,UNKNOWN,UNKNOWN,EPLD,UNKNOWN,UNKNOWN,UNKNOWN,Lądowisko Ldzań
335324,PL-0173,small_airport,Lądowisko Wlewsk,53.2755,19.7606,UNKNOWN,EU,PL,PL-WN,UNKNOWN,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
336330,PL-0174,small_airport,Wieluń-Olewin Airfield,51.214465,18.631675,600,EU,PL,PL-LD,Olewin,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Lądowisko Olewin
337303,PL-0175,small_airport,Lotnisko Wisznice,51.7789,23.165767,UNKNOWN,EU,PL,PL-LU,Wisznice,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
337304,PL-0176,small_airport,Lotnisko Nadrybie,51.35107,23.02698,UNKNOWN,EU,PL,PL-LU,UNKNOWN,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
